Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
4/19/1994,25.55271909,25.71513044,25.39933059,25.61587906,472200,19,1,16,4,1994
4/20/1994,25.64293753,25.70609747,25.45345769,25.58880043,508000,20,2,16,4,1994
4/21/1994,25.69707515,25.96776063,25.60684666,25.93166924,200300,21,3,16,4,1994
4/22/1994,25.99483055,26.01287625,25.83241925,25.90460205,301800,22,4,16,4,1994
4/25/1994,25.89558456,26.19333867,25.89558456,26.17529297,394600,25,0,17,4,1994
4/26/1994,26.13920103,26.18431528,26.09408677,26.14822388,399000,26,1,17,4,1994
4/28/1994,26.09408491,26.13017631,25.87753648,25.95874214,287000,28,3,17,4,1994
4/29/1994,25.91363139,26.07604273,25.87753999,26.03995132,481900,29,4,17,4,1994
5/2/1994,26.03993367,26.40084751,25.94970521,26.20234489,275000,2,0,18,5,1994
5/3/1994,26.21138438,26.22040723,26.02190449,26.17529297,183400,3,1,18,5,1994
5/4/1994,26.22942791,26.22942791,26.03092518,26.13017654,401900,4,2,18,5,1994
5/5/1994,26.15724374,26.20235799,26.09408379,26.09408379,659800,5,3,18,5,1994
5/6/1994,25.96776392,25.96776392,25.75121551,25.84144402,216300,6,4,18,5,1994
5/9/1994,25.76926756,25.84145038,25.57076479,25.61587906,499300,9,0,19,5,1994
5/10/1994,25.74219212,25.89558058,25.72414642,25.81437492,583400,10,1,19,5,1994
5/11/1994,25.78732152,25.82341294,25.50761299,25.57979584,210600,11,2,19,5,1994
5/12/1994,25.74219187,25.76926042,25.64294051,25.70610046,305200,12,3,19,5,1994
5/13/1994,25.77828327,25.77828327,25.57978056,25.70610046,321300,13,4,19,5,1994
5/16/1994,25.76025367,25.84145937,25.70611653,25.71513939,450400,16,0,20,5,1994
5/17/1994,25.73316976,26.09408379,25.69707836,26.09408379,470200,17,1,20,5,1994
5/18/1994,26.11212566,26.38281114,25.99482862,26.2835598,824800,18,2,20,5,1994
5/19/1994,26.22942838,26.48206822,26.22942838,26.40988541,531000,19,3,20,5,1994
5/20/1994,26.36477172,26.38281742,26.27454321,26.31063461,370400,20,4,20,5,1994
5/23/1994,26.28353908,26.29256192,26.18428781,26.26549339,262700,23,0,21,5,1994
5/24/1994,26.33771267,26.47305549,26.33771267,26.37380409,549600,24,1,21,5,1994
5/25/1994,26.27455156,26.4640315,26.18432302,26.44598579,738200,25,2,21,5,1994
5/26/1994,26.43694932,26.52717782,26.40988077,26.46401787,369600,26,3,21,5,1994
5/27/1994,26.41890226,26.49108505,26.37378801,26.49108505,162000,27,4,21,5,1994
5/31/1994,26.40988186,26.50913321,26.36476761,26.45499611,160000,31,1,22,5,1994
6/1/1994,26.39183533,26.57229233,26.31062969,26.57229233,200500,1,2,22,6,1994
6/2/1994,26.59033748,26.59033748,26.50010899,26.54522324,55100,2,3,22,6,1994
6/3/1994,26.56329224,26.78886368,26.48208652,26.6986351,550400,3,4,22,6,1994
6/6/1994,26.75275805,26.83396373,26.67155238,26.68959808,99300,6,0,23,6,1994
6/7/1994,26.64447294,26.68958718,26.581313,26.65349579,120600,7,1,23,6,1994
6/8/1994,26.71665711,26.71665711,26.43694878,26.43694878,131900,8,2,23,6,1994
6/9/1994,26.55425697,26.58132553,26.50011985,26.58132553,80500,9,3,23,6,1994
6/10/1994,26.60838862,26.68057143,26.60838862,26.62643433,83100,10,4,23,6,1994
6/13/1994,26.59034807,26.67155375,26.58132522,26.6625309,109700,13,0,24,6,1994
6/14/1994,26.74372482,26.87906756,26.74372482,26.87004471,161000,14,1,24,6,1994
6/15/1994,26.87907303,26.88809588,26.74373027,26.76177597,142800,15,2,24,6,1994
6/16/1994,26.76178085,26.83396367,26.7347123,26.81591797,44000,16,3,24,6,1994
6/17/1994,26.82971239,26.85695989,26.62989733,26.66622734,403800,17,4,24,6,1994
6/20/1994,26.47547794,26.52089042,26.41190046,26.43914795,137400,20,0,25,6,1994
6/21/1994,26.42101391,26.42101391,26.10312615,26.21211624,139200,21,1,25,6,1994
6/22/1994,26.28475849,26.40283101,26.25751099,26.312006,279900,22,2,25,6,1994
6/23/1994,26.35742309,26.3937531,26.12127802,26.15760803,922500,23,3,25,6,1994
6/24/1994,26.03045461,26.03045461,25.57632944,25.61265945,353800,24,4,25,6,1994
6/27/1994,25.71257353,26.05770874,25.58541845,26.05770874,371200,27,0,26,6,1994
6/28/1994,26.06680061,26.06680061,25.72166527,25.93056297,5382300,28,1,26,6,1994
6/29/1994,25.96687463,26.16668968,25.93962712,26.01228714,311800,29,2,26,6,1994
6/30/1994,26.05770397,26.06678648,25.75798134,25.84880638,271900,30,3,26,6,1994
7/1/1994,25.9759651,25.9759651,25.79431499,25.90330505,406900,1,4,26,7,1994
7/5/1994,25.9577987,26.07587126,25.87605616,26.03954124,112000,5,1,27,7,1994
7/6/1994,25.93963825,26.04862832,25.84881318,26.00321579,174800,6,2,27,7,1994
7/7/1994,26.00320593,26.11219597,25.97595842,26.11219597,66700,7,3,27,7,1994
7/8/1994,25.94871063,26.14852569,25.93962812,26.10311317,148400,8,4,27,7,1994
7/11/1994,26.12127717,26.16668968,25.8851321,26.01228714,124000,11,0,28,7,1994
7/12/1994,26.02137652,26.05770654,25.87605645,26.04862404,257300,12,1,28,7,1994
7/13/1994,26.05770608,26.17577864,26.05770608,26.0940361,532700,13,2,28,7,1994
7/14/1994,26.22117733,26.43007483,26.20301234,26.37557983,494200,14,3,28,7,1994
7/15/1994,26.35744561,26.43918821,26.3483631,26.38469315,49100,15,4,28,7,1994
7/18/1994,26.38468314,26.49367322,26.38468314,26.43009567,72300,18,0,29,7,1994
7/19/1994,26.47548733,26.48456983,26.37557983,26.37557983,609500,19,1,29,7,1994
7/20/1994,26.39376208,26.39376208,26.19394695,26.25752449,185300,20,2,29,7,1994
7/21/1994,26.25751099,26.330171,26.20301598,26.312006,86300,21,3,29,7,1994
7/22/1994,26.37560406,26.39376907,26.30294399,26.35743904,151600,22,4,29,7,1994
7/25/1994,26.36650364,26.42099865,26.33925613,26.39375114,120900,25,0,30,7,1994
7/26/1994,26.3846754,26.40284041,26.33926288,26.36651039,489600,26,1,30,7,1994
7/27/1994,26.36651039,26.36651039,26.25752034,26.36651039,83200,27,2,30,7,1994
7/28/1994,26.36650642,26.49366146,26.36650642,26.42100143,828200,28,3,30,7,1994
7/29/1994,26.60265231,26.76613737,26.5935698,26.68439484,459100,29,4,30,7,1994
8/1/1994,26.7025658,26.82972087,26.67531828,26.81155586,486300,1,0,31,8,1994
8/2/1994,26.90238207,26.95687711,26.75706198,26.84788704,505500,2,1,31,8,1994
8/3/1994,26.83879339,26.87512339,26.79338088,26.85695839,144100,3,2,31,8,1994
8/4/1994,26.83880756,26.86605508,26.69348745,26.70256996,231700,4,3,31,8,1994
8/5/1994,26.56632568,26.64806822,26.53907817,26.6117382,138400,5,4,31,8,1994
8/8/1994,26.63899536,26.70257292,26.61174784,26.67532539,328600,8,0,32,8,1994
8/9/1994,26.57540026,26.72072029,26.57540026,26.72072029,105900,9,1,32,8,1994
8/10/1994,26.73891132,26.84790145,26.70258128,26.82065392,840300,10,2,32,8,1994
8/11/1994,26.7570503,26.87512282,26.58448276,26.72072029,876200,11,3,32,8,1994
8/12/1994,26.76614707,26.93871469,26.76614707,26.92963219,184100,12,4,32,8,1994
8/15/1994,26.95686414,27.02044165,26.92053413,26.92053413,325900,15,0,33,8,1994
8/16/1994,26.93872041,27.1385356,26.82973031,27.11128807,1089500,16,1,33,8,1994
8/17/1994,27.14762327,27.16578829,27.07496318,27.0931282,133700,17,2,33,8,1994
8/18/1994,27.00229263,27.06587018,26.97504511,27.00229263,620000,18,3,33,8,1994
8/19/1994,27.01135738,27.03860488,26.92053237,26.98410988,103200,19,4,33,8,1994
8/22/1994,26.99320869,26.99320869,26.90238362,26.95687866,79700,22,0,34,8,1994
8/23/1994,27.07495804,27.23844319,27.038628,27.11128807,268600,23,1,34,8,1994
8/24/1994,27.13852009,27.40191269,27.12943759,27.40191269,254700,24,2,34,8,1994
8/25/1994,27.37467622,27.43825377,27.25660363,27.32926369,147400,25,3,34,8,1994
8/26/1994,27.39283647,27.7743017,27.39283647,27.71980667,339500,26,4,34,8,1994
8/29/1994,27.79244891,27.89235641,27.69254142,27.70162392,350300,29,0,35,8,1994
8/30/1994,27.69256469,27.81971979,27.65623466,27.77430725,36000,30,1,35,8,1994
8/31/1994,27.72887142,27.83786141,27.66529392,27.70162392,356200,31,2,35,8,1994
9/1/1994,27.61081886,27.62898388,27.51091129,27.61081886,294600,1,3,35,9,1994
9/2/1994,27.7379644,27.7379644,27.4473243,27.49273682,99600,2,4,35,9,1994
9/6/1994,27.47459116,27.52908621,27.39284857,27.50183868,229800,6,1,36,9,1994
9/7/1994,27.56540965,27.56540965,27.44733706,27.47458458,27900,7,2,36,9,1994
9/8/1994,27.52907631,27.64714889,27.5199938,27.61081886,284800,8,3,36,9,1994
9/9/1994,27.33832491,27.39281991,27.21116991,27.32015991,488400,9,4,36,9,1994
9/12/1994,27.32016682,27.35649683,27.19301179,27.2384243,129400,12,0,37,9,1994
9/13/1994,27.29291241,27.39281991,27.23841741,27.32015991,389200,13,1,37,9,1994
9/14/1994,27.22934719,27.38374976,27.22934719,27.34741974,423500,14,2,37,9,1994
9/15/1994,27.42008313,27.69255829,27.42008313,27.69255829,779800,15,3,37,9,1994
9/16/1994,27.48633802,27.56857773,27.39496057,27.49547577,571300,16,4,37,9,1994
9/19/1994,27.55945062,27.67824136,27.49548638,27.52289963,167300,19,0,38,9,1994
9/20/1994,27.3766846,27.40409784,27.00203705,27.00203705,355600,20,1,38,9,1994
9/21/1994,27.08427676,27.08427676,26.74618018,27.00203705,397500,21,2,38,9,1994
9/22/1994,27.06599872,27.06599872,26.91065706,26.9380703,266400,22,3,38,9,1994
9/23/1994,26.94721589,27.00204237,26.80101193,26.84670067,176600,23,4,38,9,1994
9/26/1994,26.94722319,27.00204968,26.89239669,26.98377419,223000,26,0,39,9,1994
9/27/1994,26.98375629,27.05685824,26.9015166,26.9654808,479500,27,1,39,9,1994
9/28/1994,27.11170447,27.21221972,27.09342897,27.17566872,324000,28,2,39,9,1994
9/29/1994,27.17566525,27.17566525,26.95635927,27.03859901,195900,29,3,39,9,1994
9/30/1994,27.02945028,27.15737872,27.00203705,27.00203705,5200,30,4,39,9,1994
10/3/1994,27.02031,27.04772323,26.89238158,26.9380703,72600,3,0,40,10,1994
10/4/1994,27.0751299,27.0751299,26.51772763,26.53600311,84200,4,1,40,10,1994
10/5/1994,26.4903338,26.54516029,26.31671657,26.54516029,461900,5,2,40,10,1994
10/6/1994,26.56342489,26.58170038,26.41722097,26.4629097,345200,6,3,40,10,1994
10/7/1994,26.46290869,26.65480133,26.43549546,26.58169937,188700,7,4,40,10,1994
10/10/1994,26.70049175,26.91065989,26.691354,26.86497116,213600,10,0,41,10,1994
10/11/1994,26.98376062,27.34013267,26.98376062,27.26703072,461400,11,1,41,10,1994
10/12/1994,27.30357742,27.3401284,27.23961322,27.30357742,162400,12,2,41,10,1994
10/13/1994,27.61426245,27.67822665,27.36754336,27.39495659,1564500,13,3,41,10,1994
10/14/1994,27.48633303,27.52288401,27.30357816,27.51374626,72800,14,4,41,10,1994
10/17/1994,27.48634612,27.52289711,27.43151963,27.45893288,282300,17,0,42,10,1994
10/18/1994,27.43150756,27.43150756,27.30357915,27.39495659,132100,18,1,42,10,1994
10/19/1994,27.29445591,27.62341487,27.28531816,27.52289963,136700,19,2,42,10,1994
10/20/1994,27.52288665,27.52288665,27.25789206,27.34013176,290300,20,3,42,10,1994
10/21/1994,27.26703117,27.30358215,27.11168951,27.23048019,87800,21,4,42,10,1994
10/24/1994,27.23961842,27.34927137,26.9928993,27.00203705,149600,24,0,43,10,1994
10/25/1994,26.91066258,27.08427975,26.90152483,27.02945328,91800,25,1,43,10,1994
10/26/1994,27.12996101,27.15737424,27.0020326,27.12996101,201000,26,2,43,10,1994
10/27/1994,27.23047511,27.29443932,27.16651091,27.29443932,210300,27,3,43,10,1994
10/28/1994,27.34926582,27.89753042,27.34926582,27.87011719,192100,28,4,43,10,1994
10/31/1994,27.8061547,27.83356794,27.76046599,27.76960373,36300,31,0,44,10,1994
11/1/1994,27.65082559,27.65082559,27.44979513,27.45893288,435200,1,1,44,11,1994
11/2/1994,27.37667937,27.62339844,27.30357742,27.30357742,115600,2,2,44,11,1994
11/3/1994,27.39496828,27.49548351,27.35841729,27.44979477,87000,3,3,44,11,1994
11/4/1994,27.57770509,27.57770509,27.09340477,27.09340477,124400,4,4,44,11,1994
11/7/1994,27.15739322,27.24877072,27.08429122,27.17566872,115000,7,0,45,11,1994
11/8/1994,27.26702971,27.47719783,27.22134099,27.38582039,308300,8,1,45,11,1994
11/9/1994,27.67823967,27.67823967,27.19393901,27.43152046,318500,9,2,45,11,1994
11/10/1994,27.44979028,27.50461676,27.22134662,27.23962212,172100,10,3,45,11,1994
11/11/1994,27.20306333,27.23047656,27.06599717,27.13909912,302200,11,4,45,11,1994
11/14/1994,27.25789043,27.40409433,27.25789043,27.39495659,181400,14,0,46,11,1994
11/15/1994,27.36754163,27.54115875,27.09340932,27.30357742,316900,15,1,46,11,1994
11/16/1994,27.34926787,27.39495659,27.25789043,27.39495659,106900,16,2,46,11,1994
11/17/1994,27.41324013,27.41324013,27.10255674,27.2122097,104700,17,3,46,11,1994
11/18/1994,27.22135747,27.26704622,27.05687797,27.17566872,269300,18,4,46,11,1994
11/21/1994,27.1573747,27.23961439,26.90151787,26.90151787,283100,21,0,47,11,1994
11/22/1994,26.80100425,26.90151944,26.3167038,26.3167038,483600,22,1,47,11,1994
11/23/1994,26.33498127,26.47204744,26.08826215,26.4629097,601600,23,2,47,11,1994
11/25/1994,26.48118644,26.62739037,26.48118644,26.59083939,77300,25,4,47,11,1994
11/28/1994,26.58170632,26.71877253,26.51774209,26.70963478,79900,28,0,48,11,1994
11/29/1994,26.70048332,26.75530978,26.6091059,26.70048332,105500,29,1,48,11,1994
11/30/1994,26.83755567,26.87410665,26.66393852,26.66393852,218800,30,2,48,11,1994
12/1/1994,26.69135269,26.69135269,26.34411839,26.39894485,439000,1,3,48,12,1994
12/2/1994,26.34411486,26.6456604,26.34411486,26.6456604,318500,2,4,48,12,1994
12/5/1994,26.70048414,26.79186156,26.60910671,26.67307091,139200,5,0,49,12,1994
12/6/1994,26.57256406,26.7004925,26.52687533,26.69135475,249900,6,1,49,12,1994
12/7/1994,26.52687346,26.60911316,26.47204699,26.49946022,531900,7,2,49,12,1994
12/8/1994,26.60912995,26.64568095,26.17051791,26.24361992,261500,8,3,49,12,1994
12/9/1994,26.24360673,26.36239743,26.13395377,26.34412193,235900,9,4,49,12,1994
12/12/1994,26.28930037,26.51774406,26.28930037,26.51774406,151100,12,0,50,12,1994
12/13/1994,26.49946491,26.62739336,26.49946491,26.61825562,70900,13,1,50,12,1994
12/14/1994,26.58169295,26.87410071,26.58169295,26.75531006,203300,14,2,50,12,1994
12/15/1994,26.79187573,26.9198042,26.79187573,26.83756447,130100,15,3,50,12,1994
12/16/1994,26.92258256,27.02389916,26.89495076,26.96863556,266100,16,4,50,12,1994
12/19/1994,26.96864503,27.02390865,26.88574961,27.00548744,1120200,19,0,51,12,1994
12/20/1994,27.03311748,27.05153869,26.92259026,26.92259026,675600,20,1,51,12,1994
12/21/1994,26.9410072,27.27258883,26.9410072,27.20811462,544500,21,2,51,12,1994
12/22/1994,27.20811858,27.23575038,27.09759135,27.12522316,222000,22,3,51,12,1994
12/23/1994,27.10679239,27.21731957,27.10679239,27.15284538,125800,23,4,51,12,1994
12/27/1994,27.24495498,27.35548218,27.22653378,27.30021858,95200,27,1,52,12,1994
12/28/1994,27.32785059,27.32785059,27.09758558,27.16205978,358200,28,2,52,12,1994
12/29/1994,27.26338401,27.26338401,27.15285678,27.18048859,220100,29,3,52,12,1994
12/30/1994,27.23574891,27.26338071,26.85811424,26.85811424,2209500,30,4,52,12,1994
1/3/1995,26.94100754,27.02390295,26.93179694,26.98706055,324300,3,1,1,1,1995
1/4/1995,27.10680769,27.1160183,26.96864863,27.1160183,351800,4,2,1,1,1995
1/5/1995,27.1344395,27.18049252,27.08838648,27.1160183,89800,5,3,1,1,1995
1/6/1995,27.17128187,27.26338791,27.06075462,27.14365005,448400,6,4,1,1,1995
1/9/1995,27.13442416,27.17126656,27.11600296,27.17126656,36800,9,0,2,1,1995
1/10/1995,27.23575408,27.34628132,27.19891167,27.19891167,229800,10,1,2,1,1995
1/11/1995,27.29102532,27.29102532,27.00549653,27.21734047,222400,11,2,2,1,1995
1/12/1995,27.18970863,27.24497227,27.134445,27.22655106,40300,12,3,2,1,1995
1/13/1995,27.3739125,27.54891396,27.33707008,27.54891396,170600,13,4,2,1,1995
1/16/1995,27.53969927,27.7239113,27.53969927,27.7147007,105100,16,0,3,1,1995
1/17/1995,27.65943327,27.74232867,27.62259087,27.72390747,89500,17,1,3,1,1995
1/18/1995,27.70547486,27.75152785,27.63179009,27.69626427,84500,18,2,3,1,1995
1/19/1995,27.60417186,27.63180366,27.52127644,27.53969765,139100,19,3,3,1,1995
1/20/1995,27.50285923,27.51206983,27.38312139,27.43838501,78700,20,4,3,1,1995
1/23/1995,27.25417282,27.52128029,27.23575161,27.52128029,53700,23,0,4,1,1995
1/24/1995,27.51206772,27.55812073,27.49364651,27.55812073,32400,24,1,4,1,1995
1/25/1995,27.41996158,27.73312204,27.41996158,27.63180542,15700,25,2,4,1,1995
1/26/1995,27.61338417,27.69627959,27.55812056,27.65943718,9800,26,3,4,1,1995
1/27/1995,27.84364712,27.84364712,27.6594351,27.76996231,91200,27,4,4,1,1995
1/30/1995,27.71471228,27.73313349,27.61339561,27.65023804,26600,30,0,5,1,1995
1/31/1995,27.70550144,27.8068181,27.65944841,27.76076508,127500,31,1,5,1,1995
2/1/1995,27.79759032,27.89890692,27.70548432,27.75153732,380200,1,2,5,2,1995
2/2/1995,27.74232269,27.91732407,27.74232269,27.91732407,131700,2,3,5,2,1995
2/3/1995,28.09235142,28.35945903,28.04629839,28.31340599,405100,3,4,5,2,1995
2/6/1995,28.30417423,28.51601804,28.27654243,28.43312263,405400,6,0,6,2,1995
2/7/1995,28.47918703,28.47918703,28.37787039,28.46997643,702900,7,1,6,2,1995
2/8/1995,28.43313401,28.57129307,28.4147128,28.46997643,521500,8,2,6,2,1995
2/9/1995,28.42392341,28.46997643,28.36865978,28.46997643,390700,9,3,6,2,1995
2/10/1995,28.43312443,28.50680923,28.35022902,28.50680923,148300,10,4,6,2,1995
2/13/1995,28.48838421,28.5712796,28.48838421,28.51601601,79700,13,0,7,2,1995
2/14/1995,28.60812386,28.60812386,28.44233306,28.55286026,170200,14,1,7,2,1995
2/15/1995,28.55287521,28.74629791,28.52524339,28.70945549,431500,15,2,7,2,1995
2/16/1995,28.67262077,28.7002526,28.58972531,28.67262077,99300,16,3,7,2,1995
2/17/1995,28.64497007,28.66339128,28.55286406,28.56207466,49100,17,4,7,2,1995
2/21/1995,28.56207086,28.60812386,28.54364966,28.55286026,168000,21,1,8,2,1995
2/22/1995,28.58050502,28.7647171,28.56208381,28.7647171,386400,22,2,8,2,1995
2/23/1995,28.87522897,28.97654556,28.80154418,28.81075478,402800,23,3,8,2,1995
2/24/1995,28.84761803,28.89367106,28.77393318,28.88446045,307600,24,4,8,2,1995
2/27/1995,28.80155398,28.8844494,28.60813133,28.65418434,280900,27,0,9,2,1995
2/28/1995,28.62654267,28.89365005,28.62654267,28.89365005,493500,28,1,9,2,1995
3/1/1995,28.86603577,28.90287819,28.68182368,28.70945549,242600,1,2,9,3,1995
3/2/1995,28.700241,28.74629402,28.61734557,28.74629402,488600,2,3,9,3,1995
3/3/1995,28.65419747,28.75551414,28.58051262,28.75551414,290000,3,4,9,3,1995
3/6/1995,28.56207432,28.77391815,28.52523192,28.77391815,85700,6,0,10,3,1995
3/7/1995,28.67259806,28.73707226,28.42391186,28.55286026,180900,7,1,10,3,1995
3/8/1995,28.59891315,28.66338735,28.49759655,28.62654495,155900,8,2,10,3,1995
3/9/1995,28.61735344,28.64498526,28.54366859,28.61735344,63500,9,3,10,3,1995
3/10/1995,28.64497308,29.11471379,28.60813067,29.04102898,192100,10,4,10,3,1995
3/13/1995,29.02260973,29.11471576,28.98576732,29.01339912,261300,13,0,11,3,1995
3/14/1995,29.09629607,29.26208694,29.09629607,29.22524452,223300,14,1,11,3,1995
3/15/1995,29.1791897,29.22524271,29.05945186,29.1699791,278500,15,2,11,3,1995
3/16/1995,29.14235077,29.36340526,29.14235077,29.34498405,20400,16,3,11,3,1995
3/17/1995,29.30008284,29.41120831,29.28156193,29.37416649,89900,17,4,11,3,1995
3/20/1995,29.41120831,29.41120831,29.31860375,29.37416649,91700,20,0,12,3,1995
3/21/1995,29.37417255,29.5593817,29.25378659,29.30008888,104400,21,1,12,3,1995
3/22/1995,29.35565079,29.35565079,29.23526484,29.32786942,74900,22,2,12,3,1995
3/23/1995,29.29083274,29.42973963,29.2537909,29.34639549,220500,23,3,12,3,1995
3/24/1995,29.43899132,29.7631073,29.43899132,29.7631073,134000,24,4,12,3,1995
3/27/1995,29.80940026,29.88348389,29.73531663,29.88348389,132100,27,0,13,3,1995
3/28/1995,29.80940026,29.88348389,29.77235844,29.88348389,121900,28,1,13,3,1995
3/29/1995,29.85571043,30.16130548,29.70754313,29.87423134,246100,29,2,13,3,1995
3/30/1995,29.93905238,29.93905238,29.69828054,29.81866646,298400,30,3,13,3,1995
3/31/1995,29.58716437,29.7353317,29.36491337,29.69828987,541300,31,4,13,3,1995
4/3/1995,29.68901006,29.77235413,29.67048915,29.77235413,193300,3,0,14,4,1995
4/4/1995,29.7816278,29.96683693,29.7816278,29.96683693,66900,4,1,14,4,1995
4/5/1995,29.90201373,29.9946183,29.88349282,29.96683693,107200,5,2,14,4,1995
4/6/1995,30.04091914,30.10574234,29.98535641,30.07796097,352500,6,3,14,4,1995
4/7/1995,30.14277352,30.14277352,29.9112622,30.05016899,361400,7,4,14,4,1995
4/10/1995,30.00387839,30.10574341,29.98535748,30.10574341,285400,10,0,15,4,1995
4/11/1995,30.1798263,30.18908676,29.98535673,30.00387764,250300,11,1,15,4,1995
4/12/1995,30.05018067,30.10574341,29.99461793,30.10574341,150900,12,2,15,4,1995
4/13/1995,30.16131825,30.28170423,30.14279733,30.27244377,243400,13,3,15,4,1995
4/17/1995,30.3835593,30.41134067,30.00388057,30.09648514,178900,17,0,16,4,1995
4/18/1995,30.12426002,30.12426002,29.92053001,29.99461365,329500,18,1,16,4,1995
4/19/1995,29.9946183,30.05944149,29.80940917,29.96683693,223000,19,2,16,4,1995
4/20/1995,30.05018155,30.09648383,29.89275379,30.01313972,207900,20,3,16,4,1995
